"country","outcome","rep","arm","n_units","n_regions","spearman","capture"
"Malawi","women_iron",4,"spatial_plus_domain",27,3,0.126373626373626,0.153567494929345
"Malawi","women_iron",5,"null_train_mean",27,3,-0.267884228490309,0.0739503572824742
"Malawi","women_iron",5,"region_mean_jk",27,3,0.249275977903746,0.348005169755169
"Malawi","women_iron",5,"spatial",27,3,0.192918192918193,0.14999373613356
"Malawi","women_iron",5,"domain_index",27,3,0.256410256410256,0.162953909447875
"Malawi","women_iron",5,"spatial_plus_domain",27,3,0.209401709401709,0.14999373613356
"Malawi","women_iron",6,"null_train_mean",27,3,-0.312739262097988,0.103478952042747
"Malawi","women_iron",6,"region_mean_jk",27,3,0.225393368844319,0.183228097103883
"Malawi","women_iron",6,"spatial",27,3,0.24053724053724,0.129564830175452
"Malawi","women_iron",6,"domain_index",27,3,0.42979242979243,0.15763975311716
"Malawi","women_iron",6,"spatial_plus_domain",27,3,0.257631257631258,0.146732145724431
"Malawi","women_iron",7,"null_train_mean",27,3,-0.228324580794647,0.108192409782017
"Malawi","women_iron",7,"region_mean_jk",27,3,0.266627920543826,0.102297931200414
"Malawi","women_iron",7,"spatial",27,3,0.256410256410256,0.183415529281733
"Malawi","women_iron",7,"domain_index",27,3,0.442612942612943,0.142387145190242
"Malawi","women_iron",7,"spatial_plus_domain",27,3,0.327838827838828,0.0983429438686144
"Malawi","women_iron",8,"null_train_mean",27,3,-0.382202265532103,0.149241838698021
"Malawi","women_iron",8,"region_mean_jk",27,3,0.210706260693491,0.115018404646974
"Malawi","women_iron",8,"spatial",27,3,0.126984126984127,0.118990218882079
"Malawi","women_iron",8,"domain_index",27,3,0.391941391941392,0.15763975311716
"Malawi","women_iron",8,"spatial_plus_domain",27,3,0.0927960927960928,0.166747408824873
"Malawi","women_iron",9,"null_train_mean",27,3,-0.198421225056194,0.225441831467015
"Malawi","women_iron",9,"region_mean_jk",27,3,0.214221743057626,0.0844827580107863
"Malawi","women_iron",9,"spatial",27,3,0.227716727716728,0.153567494929345
"Malawi","women_iron",9,"domain_index",27,3,0.42979242979243,0.15763975311716
"Malawi","women_iron",9,"spatial_plus_domain",27,3,0.238705738705739,0.188093525915278
"Malawi","women_iron",10,"null_train_mean",27,3,-0.288442785560495,0.126920593125745
"Malawi","women_iron",10,"region_mean_jk",27,3,0.35858825200764,0.200157915542406
"Malawi","women_iron",10,"spatial",27,3,0.230769230769231,0.153567494929345
"Malawi","women_iron",10,"domain_index",27,3,0.422466422466422,0.15763975311716
"Malawi","women_iron",10,"spatial_plus_domain",27,3,0.222832722832723,0.12047840885154
"Malawi","women_folate",1,"null_train_mean",27,3,-0.250281954976828,0.106734044363707
"Malawi","women_folate",1,"region_mean_jk",27,3,-0.331188636744826,0.127863136543067
"Malawi","women_folate",1,"spatial",27,3,-0.329260904440072,0.0432251860870039
"Malawi","women_folate",1,"domain_index",27,3,0.274282274756201,0.109374834474238
"Malawi","women_folate",1,"spatial_plus_domain",27,3,-0.232131991998567,0.140188023850075
"Malawi","women_folate",2,"null_train_mean",27,3,-0.332566433325374,0.0829940653406513
"Malawi","women_folate",2,"region_mean_jk",27,3,-0.376482078200616,0.089125273032397
"Malawi","women_folate",2,"spatial",27,3,-0.256566938524732,0.0564199771193745
"Malawi","women_folate",2,"domain_index",27,3,0.0684178502732617,0.186657512877048
"Malawi","women_folate",2,"spatial_plus_domain",27,3,-0.138668321535986,0.0564199771193745
"Malawi","women_folate",3,"null_train_mean",27,3,-0.263060983811261,0.147140292174174
"Malawi","women_folate",3,"region_mean_jk",27,3,-0.435557402111601,0.0547885571345351
"Malawi","women_folate",3,"spatial",27,3,-0.232131991998567,0.0825941433339863
"Malawi","women_folate",3,"domain_index",27,3,0.192425203893549,0.13685164542585
"Malawi","women_folate",3,"spatial_plus_domain",27,3,0.0329871778103226,0.219910739659057
"Malawi","women_folate",4,"null_train_mean",27,3,-0.42139626790619,0.128208225112548
"Malawi","women_folate",4,"region_mean_jk",27,3,-0.382741822765559,0.0449341155179408
"Malawi","women_folate",4,"spatial",27,3,0.138668321535986,0.132061805574879
"Malawi","women_folate",4,"domain_index",27,3,0.446548647765664,0.258968535301013
"Malawi","women_folate",4,"spatial_plus_domain",27,3,0.289554116335054,0.14090669038159
"Malawi","women_folate",5,"null_train_mean",27,3,-0.46316187434068,0.0999253105587187
"Malawi","women_folate",5,"region_mean_jk",27,3,-0.431501733247308,0.133959484504749
"Malawi","women_folate",5,"spatial",27,3,-0.0702504712627241,0.0753758975554345
"Malawi","women_folate",5,"domain_index",27,3,0.293830231977133,0.109374834474238
"Malawi","women_folate",5,"spatial_plus_domain",27,3,-0.0458155247365592,0.105992928499401
"Malawi","women_folate",6,"null_train_mean",27,3,-0.292359245041425,0.125896388292205
"Malawi","women_folate",6,"region_mean_jk",27,3,-0.203438255541124,0.129982952821838
"Malawi","women_folate",6,"spatial",27,3,-0.0439829037470968,0.0914115097883799
"Malawi","women_folate",6,"domain_index",27,3,0.248014707240574,0.101547899184832
"Malawi","women_folate",6,"spatial_plus_domain",27,3,-0.0439829037470968,0.0914115097883799
"Malawi","women_folate",7,"null_train_mean",27,3,-0.237502926142394,0.211266731611896
"Malawi","women_folate",7,"region_mean_jk",27,3,-0.296536492344672,0.0354946050031558
"Malawi","women_folate",7,"spatial",27,3,-0.223579760714409,0.0466736525215855
"Malawi","women_folate",7,"domain_index",27,3,0.242516844272187,0.113128883875175
"Malawi","women_folate",7,"spatial_plus_domain",27,3,-0.0525351350312545,0.18939361276068
"Malawi","women_folate",8,"null_train_mean",27,3,-0.529238803923603,0.237055840113115
"Malawi","women_folate",8,"region_mean_jk",27,3,-0.39895999910772,0.0438917838648542
"Malawi","women_folate",8,"spatial",27,3,-0.290164989998208,0.0571289296168672
"Malawi","women_folate",8,"domain_index",27,3,0.294441105640287,0.113128883875175
"Malawi","women_folate",8,"spatial_plus_domain",27,3,-0.241295096945878,0.0944372013546163
"Malawi","women_folate",9,"null_train_mean",27,3,-0.468772179682626,0.0408383126055818
"Malawi","women_folate",9,"region_mean_jk",27,3,-0.568540493078617,0.0407792965143556
"Malawi","women_folate",9,"spatial",27,3,-0.335980514734767,0.0926840317313486
"Malawi","women_folate",9,"domain_index",27,3,0.277336643071972,0.219910739659057
"Malawi","women_folate",9,"spatial_plus_domain",27,3,0.0232131991998567,0.103598418643841
"Malawi","women_folate",10,"null_train_mean",27,3,-0.35313755291251,0.137247210706261
"Malawi","women_folate",10,"region_mean_jk",27,3,-0.327753776796473,0.21124216290756
"Malawi","women_folate",10,"spatial",27,3,-0.356139345618853,0.052476938442274
"Malawi","women_folate",10,"domain_index",27,3,0.290775863661362,0.107352468044779
"Malawi","women_folate",10,"spatial_plus_domain",27,3,-0.18814908825147,0.0798947333026603
"Malawi","women_b12",1,"null_train_mean",27,3,-0.207998085389317,0.0408720702401519
"Malawi","women_b12",1,"region_mean_jk",27,3,0.136653094366141,0.402908198027869
"Malawi","women_b12",1,"spatial",27,3,0.728153584168168,0.583418795683383
"Malawi","women_b12",1,"domain_index",27,3,0.610147110122498,0.340679980602487
"Malawi","women_b12",1,"spatial_plus_domain",27,3,0.727483092838364,0.583418795683383
"Malawi","women_b12",2,"null_train_mean",27,3,-0.250076645426958,0.0926181512545123
"Malawi","women_b12",2,"region_mean_jk",27,3,0.0738141658880173,0.406382983436191
"Malawi","women_b12",2,"spatial",27,3,0.728153584168168,0.684377363539269
"Malawi","women_b12",2,"domain_index",27,3,0.526335693896881,0.40613835319077
"Malawi","women_b12",2,"spatial_plus_domain",27,3,0.719437196880704,0.684377363539269
"Malawi","women_b12",3,"null_train_mean",27,3,-0.381785959365917,0
"Malawi","women_b12",3,"region_mean_jk",27,3,-0.068042323602089,0.0926181512545123
"Malawi","women_b12",3,"spatial",27,3,0.584668439589911,0.531026544549985
"Malawi","women_b12",3,"domain_index",27,3,0.53035864187571,0.344154766010808
"Malawi","women_b12",3,"spatial_plus_domain",27,3,0.649035607251185,0.55594112602261
"Malawi","women_b12",4,"null_train_mean",27,3,-0.354759892349871,0.153350818989284
"Malawi","women_b12",4,"region_mean_jk",27,3,0.089346082931646,0.178696159292119
"Malawi","women_b12",4,"spatial",27,3,0.769724046616075,0.684377363539269
"Malawi","women_b12",4,"domain_index",27,3,0.496163584055658,0.409613138599091
"Malawi","women_b12",4,"spatial_plus_domain",27,3,0.787156821191003,0.568366804746558
"Malawi","women_b12",5,"null_train_mean",27,3,-0.331839050703351,0.261372581048281
"Malawi","women_b12",5,"region_mean_jk",27,3,-0.0652322372207163,0.353990732302793
"Malawi","women_b12",5,"spatial",27,3,0.658422485868454,0.583418795683383
"Malawi","women_b12",5,"domain_index",27,3,0.553155347089078,0.517634900658088
"Malawi","women_b12",5,"spatial_plus_domain",27,3,0.753632254700756,0.571898614790137
"Malawi","women_b12",6,"null_train_mean",27,3,-0.36331244520305,0.153350818989284
"Malawi","women_b12",6,"region_mean_jk",27,3,-0.081506392478023,0.349265027449282
"Malawi","women_b12",6,"spatial",27,3,0.554496329748688,0.657330452708707
"Malawi","women_b12",6,"domain_index",27,3,0.403635780542576,0.330975776720256
"Malawi","women_b12",6,"spatial_plus_domain",27,3,0.660433959857869,0.657330452708707
"Malawi","women_b12",7,"null_train_mean",27,3,-0.308234004828576,0.0523922511333976
"Malawi","women_b12",7,"region_mean_jk",27,3,0.128079374600213,0.494275429837192
"Malawi","women_b12",7,"spatial",27,3,0.683901156401042,0.657330452708707
"Malawi","women_b12",7,"domain_index",27,3,0.588020896238935,0.340679980602487
"Malawi","women_b12",7,"spatial_plus_domain",27,3,0.756314220019976,0.657330452708707
"Malawi","women_b12",8,"null_train_mean",27,3,-0.285997367410311,0.0112701146828519
"Malawi","women_b12",8,"region_mean_jk",27,3,0.183242693265032,0.181761517100704
"Malawi","women_b12",8,"spatial",27,3,0.730165058157583,0.684377363539269
"Malawi","women_b12",8,"domain_index",27,3,0.642330693953136,0.404887433745579
"Malawi","women_b12",8,"spatial_plus_domain",27,3,0.765701098637245,0.571898614790137
"Malawi","women_b12",9,"null_train_mean",27,3,-0.496390167598518,0
"Malawi","women_b12",9,"region_mean_jk",27,3,0.00642182646214305,0.0926181512545123
"Malawi","women_b12",9,"spatial",27,3,0.547791416450639,0.531026544549985
"Malawi","women_b12",9,"domain_index",27,3,0.538404537833369,0.340679980602487
"Malawi","women_b12",9,"spatial_plus_domain",27,3,0.552484855759273,0.214376072443765
"Malawi","women_b12",10,"null_train_mean",27,3,-0.27402379341586,0.272642695731133
"Malawi","women_b12",10,"region_mean_jk",27,3,0.194043951315648,0.406382983436191
"Malawi","women_b12",10,"spatial",27,3,0.785815838531394,0.684377363539269
"Malawi","women_b12",10,"domain_index",27,3,0.557848786397713,0.37120167684137
"Malawi","women_b12",10,"spatial_plus_domain",27,3,0.809953526404371,0.516620723732198
"Malawi","child_zinc",1,"null_train_mean",27,3,-0.394039010511908,0.301680628853921
"Malawi","child_zinc",1,"region_mean_jk",27,3,0.0137910993384738,0.102514750587626
"Malawi","child_zinc",1,"spatial",27,3,-0.15995115995116,0.0822414142551628
"Malawi","child_zinc",1,"domain_index",27,3,-0.195970695970696,0.298999430069417
"Malawi","child_zinc",1,"spatial_plus_domain",27,3,-0.15995115995116,0.0822414142551628
"Malawi","child_zinc",2,"null_train_mean",27,3,-0.453845721988814,0.11997319750467
"Malawi","child_zinc",2,"region_mean_jk",27,3,0.0423513856716422,0.179464992845786
"Malawi","child_zinc",2,"spatial",27,3,-0.109279609279609,0.106068475033451
"Malawi","child_zinc",2,"domain_index",27,3,-0.0183150183150183,0.147916547188103
"Malawi","child_zinc",2,"spatial_plus_domain",27,3,-0.269230769230769,0.147916547188103
"Malawi","child_zinc",3,"null_train_mean",27,3,-0.200913171367732,0.102465843455479
"Malawi","child_zinc",3,"region_mean_jk",27,3,-0.0438048360557384,0.20177621609582
"Malawi","child_zinc",3,"spatial",27,3,-0.0567765567765568,0.0718799831967739
"Malawi","child_zinc",3,"domain_index",27,3,-0.0354090354090354,0.134790893039542
"Malawi","child_zinc",3,"spatial_plus_domain",27,3,-0.0567765567765568,0.0718799831967739
"Malawi","child_zinc",4,"null_train_mean",27,3,-0.259162416399927,0.142281145154896
"Malawi","child_zinc",4,"region_mean_jk",27,3,0.0914826725596177,0.180847675552247
"Malawi","child_zinc",4,"spatial",27,3,-0.136141636141636,0.172794766300712
"Malawi","child_zinc",4,"domain_index",27,3,0.0354090354090354,0.296738263542671
"Malawi","child_zinc",4,"spatial_plus_domain",27,3,-0.180708180708181,0.172794766300712
"Malawi","child_zinc",5,"null_train_mean",27,3,-0.318657634587891,0.0799331801795545
"Malawi","child_zinc",5,"region_mean_jk",27,3,-0.0156758013231702,0.181766285667713
"Malawi","child_zinc",5,"spatial",27,3,-0.0726495726495726,0.0986462437106577
"Malawi","child_zinc",5,"domain_index",27,3,-0.083028083028083,0.297347186690567
"Malawi","child_zinc",5,"spatial_plus_domain",27,3,-0.0964590964590964,0.0986462437106577
"Malawi","child_zinc",6,"null_train_mean",27,3,-0.352610403082593,0.282054034743449
"Malawi","child_zinc",6,"region_mean_jk",27,3,-0.0883174016696109,0.122093046599784
"Malawi","child_zinc",6,"spatial",27,3,-0.0525030525030525,0.114121384284986
"Malawi","child_zinc",6,"domain_index",27,3,-0.0244200244200244,0.317890385427764
"Malawi","child_zinc",6,"spatial_plus_domain",27,3,-0.0525030525030525,0.114121384284986
"Malawi","child_zinc",7,"null_train_mean",27,3,-0.336101258768655,0.105085196976607
"Malawi","child_zinc",7,"region_mean_jk",27,3,-0.207479427825483,0.222570017871448
"Malawi","child_zinc",7,"spatial",27,3,-0.296703296703297,0.183999990959492
"Malawi","child_zinc",7,"domain_index",27,3,-0.0525030525030525,0.144194873314737
"Malawi","child_zinc",7,"spatial_plus_domain",27,3,-0.296703296703297,0.183999990959492
"Malawi","child_zinc",8,"null_train_mean",27,3,-0.304951929874433,0.158709930120803
"Malawi","child_zinc",8,"region_mean_jk",27,3,-0.03220401364311,0.216229296899926
"Malawi","child_zinc",8,"spatial",27,3,-0.0946275946275946,0.0835230196878282
"Malawi","child_zinc",8,"domain_index",27,3,0.0262515262515262,0.138512566912908
"Malawi","child_zinc",8,"spatial_plus_domain",27,3,-0.0946275946275946,0.0835230196878282
"Malawi","child_zinc",9,"null_train_mean",27,3,-0.400268876290752,0.0911437521068105
"Malawi","child_zinc",9,"region_mean_jk",27,3,-0.0891824423887971,0.186236296664656
"Malawi","child_zinc",9,"spatial",27,3,-0.0982905982905983,0.0530562017245174
"Malawi","child_zinc",9,"domain_index",27,3,-0.0714285714285714,0.298999430069417
"Malawi","child_zinc",9,"spatial_plus_domain",27,3,-0.0982905982905983,0.0530562017245174
"Malawi","child_zinc",10,"null_train_mean",27,3,-0.347938003748459,0.187215657634459
"Malawi","child_zinc",10,"region_mean_jk",27,3,-0.103243918315824,0.102784612992359
"Malawi","child_zinc",10,"spatial",27,3,-0.188034188034188,0.102784612992359
"Malawi","child_zinc",10,"domain_index",27,3,-0.237484737484737,0.121984727338498
"Malawi","child_zinc",10,"spatial_plus_domain",27,3,-0.188034188034188,0.102784612992359
"Malawi","women_zinc",1,"null_train_mean",27,3,-0.177422509256943,0.139572710766366
"Malawi","women_zinc",1,"region_mean_jk",27,3,0.0468968959430136,0.109373756745781
"Malawi","women_zinc",1,"spatial",27,3,-0.0751030385791759,0.102871478822112
"Malawi","women_zinc",1,"domain_index",27,3,0.0201495957163643,0.145014319787517
"Malawi","women_zinc",1,"spatial_plus_domain",27,3,-0.140436576204963,0.0912444296105375
"Malawi","women_zinc",2,"null_train_mean",27,3,-0.428368657117289,0.120712816006366
"Malawi","women_zinc",2,"region_mean_jk",27,3,0.0693686545993617,0.102812928484342
"Malawi","women_zinc",2,"spatial",27,3,0.145016029776864,0.128332552843496
"Malawi","women_zinc",2,"domain_index",27,3,0.0464051295285965,0.128332552843496
"Malawi","women_zinc",2,"spatial_plus_domain",27,3,-0.0293085028601662,0.105458604199042
"Malawi","women_zinc",3,"null_train_mean",27,3,-0.199697679427042,0.102772707145227
"Malawi","women_zinc",3,"region_mean_jk",27,3,0.0759808236364997,0.206963734480714
"Malawi","women_zinc",3,"spatial",27,3,0.174019235732237,0.118276354327823
"Malawi","women_zinc",3,"domain_index",27,3,0.103190353820169,0.142383824869836
"Malawi","women_zinc",3,"spatial_plus_domain",27,3,0.0790718983414901,0.106092246003392
"Malawi","women_zinc",4,"null_train_mean",27,3,-0.140037608272161,0.13465628597373
"Malawi","women_zinc",4,"region_mean_jk",27,3,0.213236292983115,0.132533898457079
"Malawi","women_zinc",4,"spatial",27,3,0.246679899073066,0.131106343320382
"Malawi","women_zinc",4,"domain_index",27,3,0.317508780985134,0.142383824869836
"Malawi","women_zinc",4,"spatial_plus_domain",27,3,0.184704627400006,0.156531823603732
"Malawi","women_zinc",5,"null_train_mean",27,3,-0.394099164547906,0.0855925806921058
"Malawi","women_zinc",5,"region_mean_jk",27,3,0.107749159502205,0.0748523664366068
"Malawi","women_zinc",5,"spatial",27,3,0.139520685490583,0.0748523664366068
"Malawi","women_zinc",5,"domain_index",27,3,0.23538391359571,0.142383824869836
"Malawi","women_zinc",5,"spatial_plus_domain",27,3,0.139520685490583,0.0748523664366068
"Malawi","women_zinc",6,"null_train_mean",27,3,-0.356402722721585,0.286415758618293
"Malawi","women_zinc",6,"region_mean_jk",27,3,0.0854171918520603,0.107735953553674
"Malawi","women_zinc",6,"spatial",27,3,0.112654557868764,0.0981286121275104
"Malawi","women_zinc",6,"domain_index",27,3,0.308044576936539,0.142383824869836
"Malawi","women_zinc",6,"spatial_plus_domain",27,3,0.112654557868764,0.0981286121275104
"Malawi","women_zinc",7,"null_train_mean",27,3,-0.360296983240833,0.100329846679196
"Malawi","women_zinc",7,"region_mean_jk",27,3,0.121993232583787,0.101322228185857
"Malawi","women_zinc",7,"spatial",27,3,0.134635935013888,0.0904561296027628
"Malawi","women_zinc",7,"domain_index",27,3,0.195695315972568,0.130756775658262
"Malawi","women_zinc",7,"spatial_plus_domain",27,3,0.055258739767605,0.0904561296027628
"Malawi","women_zinc",8,"null_train_mean",27,3,-0.464351624315142,0.17967237402066
"Malawi","women_zinc",8,"region_mean_jk",27,3,0.0156443373854183,0.219828643036208
"Malawi","women_zinc",8,"spatial",27,3,0.0421309728614889,0.0685705357763634
"Malawi","women_zinc",8,"domain_index",27,3,0.1248664340605,0.142383824869836
"Malawi","women_zinc",8,"spatial_plus_domain",27,3,0.0421309728614889,0.0685705357763634
"Malawi","women_zinc",9,"null_train_mean",27,3,-0.536784869973156,0.0721746934069003
"Malawi","women_zinc",9,"region_mean_jk",27,3,0.0151725251580338,0.205233667597919
"Malawi","women_zinc",9,"spatial",27,3,0.180430470732898,0.229015440330986
"Malawi","women_zinc",9,"domain_index",27,3,0.262860635027116,0.154903517373005
"Malawi","women_zinc",9,"spatial_plus_domain",27,3,0.180430470732898,0.229015440330986
"Malawi","women_zinc",10,"null_train_mean",27,3,-0.398928047591774,0.112349697435355
"Malawi","women_zinc",10,"region_mean_jk",27,3,-0.026736881310253,0.0980172032985656
"Malawi","women_zinc",10,"spatial",27,3,-0.0134330638109095,0.0885099103063819
"Malawi","women_zinc",10,"domain_index",27,3,-0.0454892388142163,0.131309358616447
"Malawi","women_zinc",10,"spatial_plus_domain",27,3,-0.116623417631078,0.0870823551696851
"SierraLeone","child_vitA",1,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",1,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",1,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",1,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",1,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",2,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",2,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",2,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",2,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",2,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",3,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",3,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",3,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",3,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",3,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",4,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",4,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",4,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",4,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",4,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",5,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",5,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",5,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",5,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",5,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",6,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",6,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",6,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",6,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",6,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",7,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",7,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",7,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",7,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",7,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",8,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",8,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",8,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",8,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",8,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",9,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",9,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",9,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",9,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",9,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_vitA",10,"null_train_mean",14,4,NA,NA
"SierraLeone","child_vitA",10,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_vitA",10,"spatial",14,4,NA,NA
"SierraLeone","child_vitA",10,"domain_index",14,4,NA,NA
"SierraLeone","child_vitA",10,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",1,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",1,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",1,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",1,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",1,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",2,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",2,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",2,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",2,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",2,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",3,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",3,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",3,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",3,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",3,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",4,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",4,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",4,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",4,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",4,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",5,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",5,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",5,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",5,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",5,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",6,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",6,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",6,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",6,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",6,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",7,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",7,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",7,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",7,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",7,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",8,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",8,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",8,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",8,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",8,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",9,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",9,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",9,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",9,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",9,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","women_vitA",10,"null_train_mean",14,4,NA,NA
"SierraLeone","women_vitA",10,"region_mean_jk",14,4,NA,NA
"SierraLeone","women_vitA",10,"spatial",14,4,NA,NA
"SierraLeone","women_vitA",10,"domain_index",14,4,NA,NA
"SierraLeone","women_vitA",10,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_iron",1,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",1,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",1,"spatial",14,4,NA,NA
"SierraLeone","child_iron",1,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",1,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_iron",2,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",2,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",2,"spatial",14,4,NA,NA
"SierraLeone","child_iron",2,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",2,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_iron",3,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",3,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",3,"spatial",14,4,NA,NA
"SierraLeone","child_iron",3,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",3,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_iron",4,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",4,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",4,"spatial",14,4,NA,NA
"SierraLeone","child_iron",4,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",4,"spatial_plus_domain",14,4,NA,NA
"SierraLeone","child_iron",5,"null_train_mean",14,4,NA,NA
"SierraLeone","child_iron",5,"region_mean_jk",14,4,NA,NA
"SierraLeone","child_iron",5,"spatial",14,4,NA,NA
"SierraLeone","child_iron",5,"domain_index",14,4,NA,NA
"SierraLeone","child_iron",5,"spatial_plus_domain",14,4,NA,NA
