"country","outcome","set","target","estimand","arm","reps","n_clusters","n_units","rho_cluster","rho_agg","wmae_cluster","wmae_agg","rho_district_v2"
"Malawi","child_iron","with_fieldwork","level","infill","spatial_plus_domain",10,103,87,0.222515705311251,0.256488299190785,0.263401959819599,0.25399570156799,0.339463804038784
"Malawi","child_iron","with_fieldwork","prev","infill","domain_enet",10,103,87,-0.0544904482080559,-0.0430424721055979,11.4397291723526,10.7064057097987,0.101122873684407
"Malawi","child_iron","with_fieldwork","prev","infill","domain_index",10,103,87,0.16151554520991,0.189763116747815,13.4405400288519,12.2286055831051,0.209963412382395
"Malawi","child_iron","with_fieldwork","prev","infill","null_train_mean",10,103,87,-0.196770005575283,-0.18434805519595,11.324265694606,10.4748852773182,-0.198068955154211
"Malawi","child_iron","with_fieldwork","prev","infill","region_mean_jk",10,103,87,0.198626476854891,0.177728752062281,11.3183203531483,10.5434820676319,0.125184212379967
"Malawi","child_iron","with_fieldwork","prev","infill","spatial",10,103,87,0.0207060635618201,0.0524343054014799,11.5246838051636,10.7287945107674,0.0956340075295213
"Malawi","child_iron","with_fieldwork","prev","infill","spatial_plus_domain",10,103,87,0.0121129096932028,0.045046622782729,11.5337481008726,10.7321982396347,0.109199981760546
"Malawi","child_vitA","transportable","level","infill","domain_enet",10,103,87,-0.0409454968494453,-0.0310739622697375,0.0580470535644137,0.0540403223448917,0.183943854859021
"Malawi","child_vitA","transportable","level","infill","domain_index",10,103,87,0.130370557483636,0.136154042429103,0.071578671697918,0.0693705221281305,0.191074943500765
"Malawi","child_vitA","transportable","level","infill","null_train_mean",10,103,87,-0.190795204793011,-0.175410414462459,0.0576084528986559,0.0535673490499069,-0.192781594137757
"Malawi","child_vitA","transportable","level","infill","region_mean_jk",10,103,87,0.0112160021696399,-0.000765546754260433,0.071857868475781,0.0690937590091656,0.031838163134576
"Malawi","child_vitA","transportable","level","infill","spatial",10,103,87,0.105181654439222,0.108724575344463,0.0590192176403639,0.0552177500635114,0.0797641612597507
"Malawi","child_vitA","transportable","level","infill","spatial_plus_domain",10,103,87,0.105181654439222,0.109717868338558,0.0590192176403906,0.0551620062640145,0.125816505066705
"Malawi","child_vitA","transportable","level","region","domain_enet",1,103,87,-0.0445816325950476,-0.0246706555212261,0.0597473177909346,0.0557736387526292,0.202558868557265
"Malawi","child_vitA","transportable","level","region","domain_index",1,103,87,0.119151693537759,0.126230225267916,0.0696840462994125,0.0670822897689745,0.18387767004447
"Malawi","child_vitA","transportable","level","region","null_train_mean",1,103,87,-0.492039973100204,-0.52712684944026,0.057949404538133,0.0537801058520566,-0.521275758407526
"Malawi","child_vitA","transportable","level","region","spatial",1,103,87,0.101875851161973,0.0754173653131151,0.0594659159760332,0.0559961108271036,0.057118903550339
"Malawi","child_vitA","transportable","level","region","spatial_plus_domain",1,103,87,0.100678733031674,0.0731209448130058,0.0595568997625152,0.0561890450045713,0.135361230589779
"Malawi","child_vitA","transportable","prev","infill","domain_enet",10,103,87,-0.103533860145428,-0.0924083660797403,4.63535720676317,4.56711206055923,-0.0497841029241348
"Malawi","child_vitA","transportable","prev","infill","domain_index",10,103,87,-0.153602041345903,-0.154857931076592,4.99631549826134,4.93127581590908,0.060842934449248
"Malawi","child_vitA","transportable","prev","infill","null_train_mean",10,103,87,-0.0841624534233542,-0.0860208938420735,4.64082833709279,4.57598664356322,-0.110585578203481
"Malawi","child_vitA","transportable","prev","infill","region_mean_jk",10,103,87,-0.0392682474485761,-0.0524149572645241,4.73244258139733,4.64541037948262,0.0463761384741141
"Malawi","child_vitA","transportable","prev","infill","spatial",10,103,87,-0.0878863501580743,-0.10298634164602,4.7054147098279,4.63238662662858,-0.0494135628930953
"Malawi","child_vitA","transportable","prev","infill","spatial_plus_domain",10,103,87,-0.0961072629455116,-0.107516068858925,4.67321798476777,4.5985761266841,-0.0501862146171918
"Malawi","child_vitA","transportable","prev","region","domain_enet",1,103,87,-0.0449562750446914,0.00106188454003432,4.67793683144048,4.60615966770161,-0.122220478388909
"Malawi","child_vitA","transportable","prev","region","domain_index",1,103,87,-0.13376125541676,-0.12333057783166,5.27833167965282,5.21322259917966,0.104533904309781
"Malawi","child_vitA","transportable","prev","region","null_train_mean",1,103,87,-0.159367665172515,-0.16214253538193,4.63908866301636,4.57350402967712,-0.352450225701722
"Malawi","child_vitA","transportable","prev","region","spatial",1,103,87,-0.0157635081072116,-0.0211914420234654,4.83020582774085,4.76176958165761,-0.0457717073982311
"Malawi","child_vitA","transportable","prev","region","spatial_plus_domain",1,103,87,-0.0800562072161385,-0.0619025065504212,4.81619851543057,4.74602110950353,-0.0457717073982311
"Malawi","child_vitA","with_fieldwork","level","infill","domain_enet",10,103,87,0.0618327988402232,0.0713895166581614,0.0579836467160479,0.054342303948201,0.183943854859021
"Malawi","child_vitA","with_fieldwork","level","infill","domain_index",10,103,87,0.18612441242367,0.183713640008748,0.0700654393129653,0.0673410740409778,0.191074943500765
"Malawi","child_vitA","with_fieldwork","level","infill","null_train_mean",10,103,87,-0.190795204793011,-0.175410414462459,0.0576084528986559,0.0535673490499069,-0.192781594137757
"Malawi","child_vitA","with_fieldwork","level","infill","region_mean_jk",10,103,87,0.0112160021696399,-0.000765546754260433,0.071857868475781,0.0690937590091656,0.031838163134576
"Malawi","child_vitA","with_fieldwork","level","infill","spatial",10,103,87,0.105181654439222,0.108724575344463,0.0590192176403639,0.0552177500635114,0.0797641612597507
"Malawi","child_vitA","with_fieldwork","level","infill","spatial_plus_domain",10,103,87,0.1161424241093,0.1144018371364,0.0592430676474885,0.0554954098533402,0.125816505066705
"Malawi","child_vitA","with_fieldwork","prev","infill","domain_enet",10,103,87,-0.11525238405832,-0.114386773796869,4.6442345691619,4.57494734553002,-0.0497841029241348
"Malawi","child_vitA","with_fieldwork","prev","infill","domain_index",10,103,87,-0.177372644777919,-0.177201573039499,5.01581304106744,4.93593261101988,0.060842934449248
"Malawi","child_vitA","with_fieldwork","prev","infill","null_train_mean",10,103,87,-0.0841624534233542,-0.0860208938420735,4.64082833709279,4.57598664356322,-0.110585578203481
"Malawi","child_vitA","with_fieldwork","prev","infill","region_mean_jk",10,103,87,-0.0392682474485761,-0.0524149572645241,4.73244258139733,4.64541037948262,0.0463761384741141
"Malawi","child_vitA","with_fieldwork","prev","infill","spatial",10,103,87,-0.0878863501580743,-0.10298634164602,4.7054147098279,4.63238662662858,-0.0494135628930953
"Malawi","child_vitA","with_fieldwork","prev","infill","spatial_plus_domain",10,103,87,-0.120983818770456,-0.121500613221958,4.67928986913484,4.60550527328646,-0.0501862146171918
"Malawi","child_zinc","transportable","level","infill","domain_enet",10,103,87,-0.125622254771931,-0.170133414404742,0.121177770547679,0.107600514945312,-0.199157324280298
"Malawi","child_zinc","transportable","level","infill","domain_index",10,103,87,0.0564842068268682,0.0332525333527739,0.154553801241696,0.147912944226272,-0.134575708974266
"Malawi","child_zinc","transportable","level","infill","null_train_mean",10,103,87,-0.189196923028059,-0.213934018603644,0.120372105468574,0.107363882603664,-0.18276584255888
"Malawi","child_zinc","transportable","level","infill","region_mean_jk",10,103,87,-0.0472937694410772,-0.0417773441155759,0.141400693655977,0.131665287081004,-0.06912917318355
"Malawi","child_zinc","transportable","level","infill","spatial",10,103,87,-0.0623434960242499,-0.0859152875993293,0.12245070982924,0.10869220773526,-0.155099511555005
"Malawi","child_zinc","transportable","level","infill","spatial_plus_domain",10,103,87,-0.0779115230857093,-0.105525989647882,0.122450709824283,0.109043636928769,-0.159692352555223
"Malawi","child_zinc","transportable","level","region","domain_enet",1,103,87,-0.375441608003117,-0.401767508600912,0.121934085343593,0.109005156822079,-0.479940728402406
"Malawi","child_zinc","transportable","level","region","domain_index",1,103,87,0.0798664499406932,0.0575563169789312,0.151713201818717,0.146424501353018,-0.0637347816577969
"Malawi","child_zinc","transportable","level","region","null_train_mean",1,103,87,-0.433228049117477,-0.483248870153997,0.120049441305086,0.107207287025509,-0.501683108858814
"Malawi","child_zinc","transportable","level","region","spatial",1,103,87,-0.0725739138074946,-0.109590289421885,0.122697664365802,0.108766779398967,-0.179375956841875
"Malawi","child_zinc","transportable","level","region","spatial_plus_domain",1,103,87,-0.077505161885516,-0.117609535612743,0.123764145438854,0.109833260471665,-0.200481154771451
"Malawi","child_zinc","transportable","prev","infill","domain_enet",10,103,87,-0.0559338445174861,-0.0938319159214752,21.8676677763007,19.6030165527619,-0.182633199642919
"Malawi","child_zinc","transportable","prev","infill","domain_index",10,103,87,0.164599543563392,0.135063080929347,24.862287693892,23.5940975826383,-0.069592332514665
"Malawi","child_zinc","transportable","prev","infill","null_train_mean",10,103,87,-0.174587509190067,-0.197964325752482,21.6203421210838,19.398337486486,-0.202320050086915
"Malawi","child_zinc","transportable","prev","infill","region_mean_jk",10,103,87,0.0608326487330361,0.0667735501088201,24.1047058888125,22.2690181572082,0.0669016088099049
"Malawi","child_zinc","transportable","prev","infill","spatial",10,103,87,0.0653244738052616,0.0476309856181071,21.9605022935495,19.5679989032901,-0.0618992529483662
"Malawi","child_zinc","transportable","prev","infill","spatial_plus_domain",10,103,87,0.0697334637319834,0.0388257933672045,21.9588217260864,19.734138762008,-0.0663251210955851
"Malawi","child_zinc","transportable","prev","region","domain_enet",1,103,87,-0.230630541506766,-0.215215439479632,22.3629587457664,20.1853609273101,-0.388453355013498
"Malawi","child_zinc","transportable","prev","region","domain_index",1,103,87,0.13824175020084,0.117712476944261,24.7295885947462,23.0319730507165,-0.0640406256111504
"Malawi","child_zinc","transportable","prev","region","null_train_mean",1,103,87,-0.499278198021403,-0.546667199161294,21.7531788495166,19.5263923351963,-0.577623666288515
"Malawi","child_zinc","transportable","prev","region","spatial",1,103,87,-0.0208499897469275,-0.0452929609676345,23.0081573273715,20.3547488677227,-0.0985724248730774
"Malawi","child_zinc","transportable","prev","region","spatial_plus_domain",1,103,87,-0.0281076541621294,-0.0490483845777503,23.0539122951002,20.4225442494609,-0.0923734746359839
"Malawi","child_zinc","with_fieldwork","level","infill","domain_enet",10,103,87,-0.139117409068229,-0.146535722295342,0.122134846729729,0.108927946740645,-0.199157324280298
"Malawi","child_zinc","with_fieldwork","level","infill","domain_index",10,103,87,0.0837378640776699,0.048051687686812,0.14975230904142,0.142321187446752,-0.134575708974266
"Malawi","child_zinc","with_fieldwork","level","infill","null_train_mean",10,103,87,-0.189196923028059,-0.213934018603644,0.120372105468574,0.107363882603664,-0.18276584255888
"Malawi","child_zinc","with_fieldwork","level","infill","region_mean_jk",10,103,87,-0.0472937694410772,-0.0417773441155759,0.141400693655977,0.131665287081004,-0.06912917318355
"Malawi","child_zinc","with_fieldwork","level","infill","spatial",10,103,87,-0.0623434960242499,-0.0859152875993293,0.12245070982924,0.10869220773526,-0.155099511555005
"Malawi","child_zinc","with_fieldwork","level","infill","spatial_plus_domain",10,103,87,-0.0871864429117427,-0.139370853685208,0.123623237996704,0.110080172428224,-0.159692352555223
"Malawi","child_zinc","with_fieldwork","prev","infill","domain_enet",10,103,87,-0.0443044239808912,-0.0594814724533396,22.0984021262851,19.9848698650135,-0.182633199642919
"Malawi","child_zinc","with_fieldwork","prev","infill","domain_index",10,103,87,0.199646206170942,0.168784415020666,24.5401648912611,23.0066110262614,-0.069592332514665
"Malawi","child_zinc","with_fieldwork","prev","infill","null_train_mean",10,103,87,-0.174587509190067,-0.197964325752482,21.6203421210838,19.398337486486,-0.202320050086915
"Malawi","child_zinc","with_fieldwork","prev","infill","region_mean_jk",10,103,87,0.0608326487330361,0.0667735501088201,24.1047058888125,22.2690181572082,0.0669016088099049
"Malawi","child_zinc","with_fieldwork","prev","infill","spatial",10,103,87,0.0653244738052616,0.0476309856181071,21.9605022935495,19.5679989032901,-0.0618992529483662
"Malawi","child_zinc","with_fieldwork","prev","infill","spatial_plus_domain",10,103,87,0.0782684990605346,0.04705673394957,22.1463226266529,19.8416401076822,-0.0663251210955851
"Malawi","women_b12","transportable","level","infill","domain_enet",10,103,87,0.744893028159733,0.730298170153824,0.220880913548881,0.198179637844469,0.680183349128818
"Malawi","women_b12","transportable","level","infill","domain_index",10,103,87,0.788329745639854,0.77271815994751,0.246350276865259,0.228520514046954,0.696819639862944
"Malawi","women_b12","transportable","level","infill","null_train_mean",10,103,87,-0.185540335246507,-0.187936628130492,0.336107289075502,0.332129559361218,-0.199893717113304
"Malawi","women_b12","transportable","level","infill","region_mean_jk",10,103,87,0.603019336543721,0.597562191414143,0.247002205145577,0.231551289419239,0.577744810108721
"Malawi","women_b12","transportable","level","infill","spatial",10,103,87,0.72554144884242,0.697929576437996,0.224173310391264,0.204648389986367,0.633651673106364
"Malawi","women_b12","transportable","level","infill","spatial_plus_domain",10,103,87,0.726189430215701,0.697966027557046,0.224257050989894,0.204738180847931,0.654020558431144
"Malawi","women_b12","transportable","level","region","domain_enet",1,103,87,0.759807582480341,0.755030254428811,0.216486568173666,0.191973220291961,0.662480863162499
"Malawi","women_b12","transportable","level","region","domain_index",1,103,87,0.769285682906471,0.758092148428957,0.246060373428239,0.231926509964094,0.664649704745936
"Malawi","women_b12","transportable","level","region","null_train_mean",1,103,87,-0.756154879054788,-0.764439998233258,0.343404930588687,0.339529916951385,-0.761650569188354
"Malawi","women_b12","transportable","level","region","spatial",1,103,87,0.709210121688705,0.687650360866078,0.231061727205249,0.213408683932397,0.602300065612014
"Malawi","women_b12","transportable","level","region","spatial_plus_domain",1,103,87,0.7072222466283,0.687030691842239,0.233060090155523,0.213193157783874,0.630440329518116
"Malawi","women_b12","transportable","prev","infill","domain_enet",10,103,87,0.554700227031038,0.590719717417006,9.90836095581282,9.35283826918753,0.43512890721515
"Malawi","women_b12","transportable","prev","infill","domain_index",10,103,87,0.603456066730549,0.634165642794779,10.4833906090702,9.89588521920844,0.575306175689739
"Malawi","women_b12","transportable","prev","infill","null_train_mean",10,103,87,-0.15188070423342,-0.168210614726488,11.2115418483644,10.648587731979,-0.179219363212867
"Malawi","women_b12","transportable","prev","infill","region_mean_jk",10,103,87,0.490324008447784,0.500549030453349,10.6469200196188,10.3457668633808,0.49969456369072
"Malawi","women_b12","transportable","prev","infill","spatial",10,103,87,0.512937209228098,0.517897304569489,10.4216967461101,9.8318075423575,0.488262741491339
"Malawi","women_b12","transportable","prev","infill","spatial_plus_domain",10,103,87,0.541985462985311,0.555380628065339,10.255219370844,9.68783101187512,0.491470937902143
"Malawi","women_b12","transportable","prev","region","domain_enet",1,103,87,0.572188248344049,0.607715291405463,9.90057147441378,9.40112820965344,0.337608946459937
"Malawi","women_b12","transportable","prev","region","domain_index",1,103,87,0.60419890489277,0.624830789003773,10.4442456860066,9.87422297727021,0.567094766275842
"Malawi","women_b12","transportable","prev","region","null_train_mean",1,103,87,-0.677459123289374,-0.704579910802817,11.3012856193142,10.7306383344658,-0.718602524385658
"Malawi","women_b12","transportable","prev","region","spatial",1,103,87,0.496919947810569,0.510826608532519,10.8942278107641,10.318535593517,0.432837886572507
"Malawi","women_b12","transportable","prev","region","spatial_plus_domain",1,103,87,0.512612031076764,0.532518391082843,10.5970447153754,10.0714626663548,0.421334813915346
"Malawi","women_b12","with_fieldwork","level","infill","domain_enet",10,103,87,0.725925844572332,0.717166654516294,0.229761384156151,0.209896575888735,0.680183349128818
"Malawi","women_b12","with_fieldwork","level","infill","domain_index",10,103,87,0.775617229714888,0.760005832179048,0.251830566616408,0.23360546959835,0.696819639862944
"Malawi","women_b12","with_fieldwork","level","infill","null_train_mean",10,103,87,-0.185540335246507,-0.187936628130492,0.336107289075502,0.332129559361218,-0.199893717113304
"Malawi","women_b12","with_fieldwork","level","infill","region_mean_jk",10,103,87,0.603019336543721,0.597562191414143,0.247002205145577,0.231551289419239,0.577744810108721
"Malawi","women_b12","with_fieldwork","level","infill","spatial",10,103,87,0.72554144884242,0.697929576437996,0.224173310391264,0.204648389986367,0.633651673106364
"Malawi","women_b12","with_fieldwork","level","infill","spatial_plus_domain",10,103,87,0.72523393225849,0.69774732084275,0.224681013522416,0.205049174453654,0.654020558431144
"Malawi","women_b12","with_fieldwork","prev","infill","domain_enet",10,103,87,0.552247966109971,0.57809895671601,10.0462717434875,9.43903166459409,0.43512890721515
"Malawi","women_b12","with_fieldwork","prev","infill","domain_index",10,103,87,0.585058143250962,0.614061648838917,10.4911378817759,9.92861318310451,0.575306175689739
"Malawi","women_b12","with_fieldwork","prev","infill","null_train_mean",10,103,87,-0.15188070423342,-0.168210614726488,11.2115418483644,10.648587731979,-0.179219363212867
"Malawi","women_b12","with_fieldwork","prev","infill","region_mean_jk",10,103,87,0.490324008447784,0.500549030453349,10.6469200196188,10.3457668633808,0.49969456369072
"Malawi","women_b12","with_fieldwork","prev","infill","spatial",10,103,87,0.512937209228098,0.517897304569489,10.4216967461101,9.8318075423575,0.488262741491339
"Malawi","women_b12","with_fieldwork","prev","infill","spatial_plus_domain",10,103,87,0.537686548158964,0.549427620072205,10.2932814047911,9.7702472862812,0.491470937902143
"Malawi","women_folate","transportable","level","infill","domain_enet",10,103,87,0.458606071255986,0.493365896333017,0.287212732842597,0.271549351780708,0.309408033826638
"Malawi","women_folate","transportable","level","infill","domain_index",10,103,87,0.451214690506524,0.475550411897645,0.324072448060013,0.315430076444614,0.417604067944886
"Malawi","women_folate","transportable","level","infill","null_train_mean",10,103,87,-0.227311136468301,-0.225089771563199,0.372303560549174,0.363867919426438,-0.198366568437241
"Malawi","women_folate","transportable","level","infill","region_mean_jk",10,103,87,0.354916390542449,0.40594304209926,0.338111742594838,0.329032126544263,0.361320018722982
"Malawi","women_folate","transportable","level","infill","spatial",10,103,87,0.455717611914071,0.497803820077276,0.309737866607771,0.300607715247474,0.480702777575271
"Malawi","women_folate","transportable","level","infill","spatial_plus_domain",10,103,87,0.509554979572113,0.537480863162499,0.295463475086577,0.280430626169984,0.476982940876285
"Malawi","women_folate","transportable","level","region","domain_enet",1,103,87,0.326901111452796,0.34690529999271,0.317160397910597,0.308018661519461,0.237880002916089
"Malawi","women_folate","transportable","level","region","domain_index",1,103,87,0.433159073935773,0.446781366187942,0.329237609672436,0.319189516873657,0.381151126339579
"Malawi","women_folate","transportable","level","region","null_train_mean",1,103,87,-0.627074305572415,-0.664627040491524,0.374689228876619,0.366059258532499,-0.683763402290563
"Malawi","women_folate","transportable","level","region","spatial",1,103,87,0.426745156613803,0.43730407523511,0.316492640097484,0.310945633386468,0.381315156375301
"Malawi","women_folate","transportable","level","region","spatial_plus_domain",1,103,87,0.506205245354303,0.520904716774805,0.287575882124134,0.278739833584121,0.372949624553474
"Malawi","women_folate","transportable","prev","infill","domain_enet",10,103,87,0.361996237234019,0.410019105320697,15.0470520219162,14.0833911043808,0.233948802770601
"Malawi","women_folate","transportable","prev","infill","domain_index",10,103,87,0.413445522523165,0.465010089148926,15.0282907487385,14.5819585676142,0.390826483999149
"Malawi","women_folate","transportable","prev","infill","null_train_mean",10,103,87,-0.18794494378214,-0.197741890378613,17.9199154200313,16.7212391509903,-0.191742743631881
"Malawi","women_folate","transportable","prev","infill","region_mean_jk",10,103,87,0.390616202250769,0.42935673972096,16.3699614370026,15.3060525461839,0.39359065772782
"Malawi","women_folate","transportable","prev","infill","spatial",10,103,87,0.413394880693712,0.475901236178808,15.4668521305738,14.8682506761028,0.42858525297121
"Malawi","women_folate","transportable","prev","infill","spatial_plus_domain",10,103,87,0.414928202752146,0.476371324148902,15.3133851498966,14.6518347501503,0.421424091082245
"Malawi","women_folate","transportable","prev","region","domain_enet",1,103,87,0.267478889430178,0.30673938199032,15.7620475923453,14.8563482224005,0.153257986923058
"Malawi","women_folate","transportable","prev","region","domain_index",1,103,87,0.395045657821956,0.443102128008048,15.1081787183426,14.5921506144004,0.347632381052091
"Malawi","women_folate","transportable","prev","region","null_train_mean",1,103,87,-0.633398682829298,-0.669875475369637,18.063916124987,16.8666628549838,-0.684001286105595
"Malawi","women_folate","transportable","prev","region","spatial",1,103,87,0.115108878346372,0.155110412785406,18.6272347251047,18.1297090012321,0.158219509458894
"Malawi","women_folate","transportable","prev","region","spatial_plus_domain",1,103,87,0.157287895410673,0.20159792412492,18.2094897436877,17.7036140550401,0.168096011167188
"Malawi","women_folate","with_fieldwork","level","infill","domain_enet",10,103,87,0.545424592540526,0.596795946635562,0.276565561396999,0.259289971698305,0.309408033826638
"Malawi","women_folate","with_fieldwork","level","infill","domain_index",10,103,87,0.487358871853446,0.519938762119997,0.317757930794616,0.307902920761914,0.417604067944886
"Malawi","women_folate","with_fieldwork","level","infill","null_train_mean",10,103,87,-0.227311136468301,-0.225089771563199,0.372303560549174,0.363867919426438,-0.198366568437241
"Malawi","women_folate","with_fieldwork","level","infill","region_mean_jk",10,103,87,0.354916390542449,0.40594304209926,0.338111742594838,0.329032126544263,0.361320018722982
"Malawi","women_folate","with_fieldwork","level","infill","spatial",10,103,87,0.455717611914071,0.497803820077276,0.309737866607771,0.300607715247474,0.480702777575271
"Malawi","women_folate","with_fieldwork","level","infill","spatial_plus_domain",10,103,87,0.549856126169661,0.590499015819786,0.286234683409612,0.269794280188782,0.476982940876285
"Malawi","women_folate","with_fieldwork","prev","infill","domain_enet",10,103,87,0.398829727856073,0.465145064902716,14.5183713284841,13.7537513735973,0.233948802770601
"Malawi","women_folate","with_fieldwork","prev","infill","domain_index",10,103,87,0.424477001038982,0.473862636862959,15.2393761281971,14.6695382299669,0.390826483999149
"Malawi","women_folate","with_fieldwork","prev","infill","null_train_mean",10,103,87,-0.18794494378214,-0.197741890378613,17.9199154200313,16.7212391509903,-0.191742743631881
"Malawi","women_folate","with_fieldwork","prev","infill","region_mean_jk",10,103,87,0.390616202250769,0.42935673972096,16.3699614370026,15.3060525461839,0.39359065772782
"Malawi","women_folate","with_fieldwork","prev","infill","spatial",10,103,87,0.413394880693712,0.475901236178808,15.4668521305738,14.8682506761028,0.42858525297121
"Malawi","women_folate","with_fieldwork","prev","infill","spatial_plus_domain",10,103,87,0.413819709374122,0.474048810316461,15.5097294088886,14.7273535137991,0.421424091082245
"Malawi","women_iron","transportable","level","infill","domain_enet",10,103,87,0.361661468172034,0.379009623095429,0.237188217746749,0.225012704058321,0.164485373255889
"Malawi","women_iron","transportable","level","infill","domain_index",10,103,87,0.30715415367043,0.3446088794926,0.276585408059013,0.270433553218297,0.243845228548516
"Malawi","women_iron","transportable","level","infill","null_train_mean",10,103,87,-0.184207654204331,-0.159199583756586,0.263728003326417,0.250874010660455,-0.196145599473516
"Malawi","women_iron","transportable","level","infill","region_mean_jk",10,103,87,0.118407412569817,0.135273330480583,0.317900186718833,0.304229018008357,0.117428299885379
"Malawi","women_iron","transportable","level","infill","spatial",10,103,87,0.211829504019681,0.205675439235984,0.263010839131098,0.245209567741449,0.226904570970329
"Malawi","women_iron","transportable","level","infill","spatial_plus_domain",10,103,87,0.223306462241357,0.21711197783772,0.262349555181517,0.244561085333087,0.221626448931982
"Malawi","women_iron","transportable","level","region","domain_enet",1,103,87,0.345780433159074,0.380276299482394,0.238158530000972,0.229058331168158,0.2390336588809
"Malawi","women_iron","transportable","level","region","domain_index",1,103,87,0.304803848350393,0.343825180433039,0.272613719089264,0.265158200027143,0.221859736093898
"Malawi","women_iron","transportable","level","region","null_train_mean",1,103,87,-0.549922824812125,-0.549115783038252,0.265357611141126,0.252356532621626,-0.581732034575527
"Malawi","women_iron","transportable","level","region","spatial",1,103,87,0.213284716425779,0.199205365604724,0.254849903655787,0.24017043255987,0.181854632937231
"Malawi","women_iron","transportable","level","region","spatial_plus_domain",1,103,87,0.219325220752976,0.200353575854779,0.254554943113617,0.241348006380694,0.188342932128016
"Malawi","women_iron","transportable","prev","infill","domain_enet",10,103,87,0.247919988634032,0.250013176893867,12.4109833747713,11.7550235362577,-0.164562429478057
"Malawi","women_iron","transportable","prev","infill","domain_index",10,103,87,0.272130444019333,0.277286920904151,13.2480253509975,12.7455698041955,0.174465057730167
"Malawi","women_iron","transportable","prev","infill","null_train_mean",10,103,87,-0.163459509148896,-0.151331787073616,12.9140714328798,11.8380827330186,-0.155579211290424
"Malawi","women_iron","transportable","prev","infill","region_mean_jk",10,103,87,-0.168362778323011,-0.170192908566881,15.774364127836,14.9400700880185,-0.210133437496557
"Malawi","women_iron","transportable","prev","infill","spatial",10,103,87,0.0786678882072362,0.119795280835262,12.5809574092487,11.7459230754857,0.0510474338203497
"Malawi","women_iron","transportable","prev","infill","spatial_plus_domain",10,103,87,0.14205556760581,0.165151244062953,12.4733065057065,11.9782695697926,0.00456982322020469
"Malawi","women_iron","transportable","prev","region","domain_enet",1,103,87,0.305469844667245,0.319528132779573,12.0950075870561,11.5559651409156,-0.436715724294406
"Malawi","women_iron","transportable","prev","region","domain_index",1,103,87,0.288493700595203,0.313965085044912,13.4078258874284,12.929830551952,0.228704055347006
"Malawi","women_iron","transportable","prev","region","null_train_mean",1,103,87,-0.408020236681396,-0.428590722190624,12.8921317208647,11.8288172803677,-0.451764855149368
"Malawi","women_iron","transportable","prev","region","spatial",1,103,87,0.0881998279878782,0.141251428337668,12.5104645188171,11.730801099854,0.104086818130851
"Malawi","women_iron","transportable","prev","region","spatial_plus_domain",1,103,87,0.203646563111496,0.244922201429534,12.3604544968907,11.7830712668098,0.0682835444509819
"Malawi","women_iron","with_fieldwork","level","infill","domain_enet",10,103,87,0.289279752229495,0.311201428883867,0.241843651935199,0.231064208799912,0.164485373255889
"Malawi","women_iron","with_fieldwork","level","infill","domain_index",10,103,87,0.256781838949172,0.285011299846905,0.287506688996786,0.280177686106783,0.243845228548516
"Malawi","women_iron","with_fieldwork","level","infill","null_train_mean",10,103,87,-0.184207654204331,-0.159199583756586,0.263728003326417,0.250874010660455,-0.196145599473516
"Malawi","women_iron","with_fieldwork","level","infill","region_mean_jk",10,103,87,0.118407412569817,0.135273330480583,0.317900186718833,0.304229018008357,0.117428299885379
"Malawi","women_iron","with_fieldwork","level","infill","spatial",10,103,87,0.211829504019681,0.205675439235984,0.263010839131098,0.245209567741449,0.226904570970329
"Malawi","women_iron","with_fieldwork","level","infill","spatial_plus_domain",10,103,87,0.203987831129465,0.207616461325363,0.262196838072383,0.243683379983507,0.221626448931982
"Malawi","women_iron","with_fieldwork","prev","infill","domain_enet",10,103,87,0.16912707912425,0.16957576455741,12.5803870570203,11.8480419584036,-0.164562429478057
"Malawi","women_iron","with_fieldwork","prev","infill","domain_index",10,103,87,0.238539171797652,0.233448993996733,13.6272078345412,13.3118579500211,0.174465057730167
"Malawi","women_iron","with_fieldwork","prev","infill","null_train_mean",10,103,87,-0.163459509148896,-0.151331787073616,12.9140714328798,11.8380827330186,-0.155579211290424
"Malawi","women_iron","with_fieldwork","prev","infill","region_mean_jk",10,103,87,-0.168362778323011,-0.170192908566881,15.774364127836,14.9400700880185,-0.210133437496557
"Malawi","women_iron","with_fieldwork","prev","infill","spatial",10,103,87,0.0786678882072362,0.119795280835262,12.5809574092487,11.7459230754857,0.0510474338203497
"Malawi","women_iron","with_fieldwork","prev","infill","spatial_plus_domain",10,103,87,0.0990974714129575,0.126219166239347,12.5917887018213,12.017635828658,0.00456982322020469
"Malawi","women_vitA","transportable","level","infill","domain_enet",10,103,87,0.160082316682067,0.173990345867944,0.0806075610651597,0.0729851706917511,0.0746499404427411
"Malawi","women_vitA","transportable","level","infill","domain_index",10,103,87,0.30286539559812,0.315703142086462,0.0993286133654157,0.091457625187717,0.302250856601298
"Malawi","women_vitA","transportable","level","infill","null_train_mean",10,103,87,-0.125381633481322,-0.138329961848844,0.0818357538087201,0.0753343608137242,-0.231815960723832
"Malawi","women_vitA","transportable","level","infill","region_mean_jk",10,103,87,0.0753060358320064,0.0984344644539413,0.101559030378099,0.0941824731476364,0.107611612195153
"Malawi","women_vitA","transportable","level","infill","spatial",10,103,87,0.24939045819971,0.285430487715973,0.082970120886869,0.0766348815279745,0.290211051979296
